# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       3.109753679722e+00       2.064151469102e+00       7.568438336698e+03       1.070026683570e-03       6.154351742204e+03       1.497498931036e+03       2.529286971883e+04       1.011081038551e+03       7.849504519513e-10       1.726807694927e-07       9.137917849976e-07       7.233973087229e-10       2.411251327867e-10       5.697620130165e-08       1.144957103553e-06       3.349858678751e-01       9.716228653391e-01 
       3.081128320057e+00       2.085563049026e+00       7.595323905254e+03       1.059419982995e-03       6.127466173648e+03       1.501414729729e+03       2.500697573147e+04       1.012283747342e+03       7.633084545383e-10       1.690975623207e-07       8.948301757384e-07       7.034525530663e-10       2.344769823094e-10       5.697620130165e-08       1.122370700368e-06       3.372679335111e-01       9.710696724134e-01 
       3.052702192449e+00       2.107188997664e+00       7.622289507847e+03       1.048929522614e-03       6.100500571055e+03       1.505292094352e+03       2.472351203936e+04       1.013485853153e+03       7.422630422746e-10       1.655886899940e-07       8.762619314793e-07       6.840575941654e-10       2.280120960100e-10       5.697620130165e-08       1.100253143411e-06       3.395642317855e-01       9.705054910306e-01 
       3.024473908471e+00       2.129031230086e+00       7.649335095502e+03       1.038554138572e-03       6.073454983401e+03       1.509130167453e+03       2.444246111497e+04       1.014687343330e+03       7.217977706489e-10       1.621526104515e-07       8.580788919448e-07       6.651972772319e-10       2.217254223121e-10       5.697620130165e-08       1.078594698746e-06       3.418748155011e-01       9.699301263401e-01 
       2.996442089354e+00       2.151091671492e+00       7.676460611941e+03       1.028292679437e-03       6.046329466961e+03       1.512928082473e+03       2.416380556786e+04       1.015888204999e+03       7.018966484286e-10       1.587878136227e-07       8.402730661461e-07       6.468568652054e-10       2.156120488814e-10       5.697620130165e-08       1.057385834584e-06       3.441997366483e-01       9.693433807721e-01 
       2.968605365924e+00       2.173372257047e+00       7.703665993429e+03       1.018144006065e-03       6.019124085473e+03       1.516684963730e+03       2.388752814377e+04       1.017088425060e+03       6.825441251648e-10       1.554928207637e-07       8.228366288692e-07       6.290220272389e-10       2.096671987880e-10       5.697620130165e-08       1.036617217087e-06       3.465390463732e-01       9.687450540320e-01 
       2.940962378535e+00       2.195874931707e+00       7.730951168607e+03       1.008106991471e-03       5.991838910296e+03       1.520399926406e+03       2.361361172372e+04       1.018287990188e+03       6.637250790431e-10       1.522661838075e-07       8.057619172360e-07       6.116788275023e-10       2.038862267738e-10       5.697620130165e-08       1.016279706252e-06       3.488927949446e-01       9.681349430957e-01 
       2.913511777002e+00       2.218601650031e+00       7.758316058329e+03       9.981805206903e-04       5.964474020573e+03       1.524072076549e+03       2.334203932314e+04       1.019486886827e+03       6.454248050686e-10       1.491064847278e-07       7.890414273367e-07       5.948137142939e-10       1.982646156234e-10       5.697620130165e-08       9.963643518856e-07       3.512610317201e-01       9.675128422064e-01 
       2.886252220535e+00       2.241554375994e+00       7.785760575499e+03       9.883634906561e-04       5.937029503403e+03       1.527700511056e+03       2.307279409098e+04       1.020685101186e+03       6.276290035767e-10       1.460123349154e-07       7.726678109319e-07       5.784135094522e-10       1.927979726346e-10       5.697620130165e-08       9.768623896620e-07       3.536438051119e-01       9.668785428738e-01 
       2.859182377674e+00       2.264735082780e+00       7.813284624901e+03       9.786548100635e-04       5.909505454002e+03       1.531284317681e+03       2.280585930885e+04       1.021882619239e+03       6.103237690603e-10       1.429823745681e-07       7.566338722234e-07       5.624653980599e-10       1.874820261862e-10       5.697620130165e-08       9.577652372603e-07       3.560411625516e-01       9.662318338745e-01 
       2.832300926224e+00       2.288145752577e+00       7.840888103028e+03       9.690533992430e-04       5.881901975874e+03       1.534822575029e+03       2.254121839010e+04       1.023079426721e+03       5.934955793057e-10       1.400152720934e-07       7.409325646917e-07       5.469569184316e-10       1.823126224007e-10       5.697620130165e-08       9.390644905845e-07       3.584531504546e-01       9.655725012544e-01 
       2.805606553191e+00       2.311788376354e+00       7.868570897913e+03       9.595581900338e-04       5.854219180990e+03       1.538314352565e+03       2.227885487899e+04       1.024275509120e+03       5.771312848271e-10       1.371097235229e-07       7.255569879992e-07       5.318759523767e-10       1.772857218988e-10       5.697620130165e-08       9.207519200609e-07       3.608798141837e-01       9.649003283328e-01 
       2.779097954721e+00       2.335664953634e+00       7.896332888951e+03       9.501681256563e-04       5.826457189951e+03       1.541758710613e+03       2.201875244981e+04       1.025470851683e+03       5.612180985931e-10       1.342644519394e-07       7.105003849578e-07       5.172107157318e-10       1.723973966432e-10       5.697620130165e-08       9.028194670131e-07       3.633211980115e-01       9.642150957092e-01 
       2.752773836030e+00       2.359777492254e+00       7.924173946727e+03       9.408821605875e-04       5.798616132176e+03       1.545154700372e+03       2.176089490601e+04       1.026665439404e+03       5.457435860355e-10       1.314782069156e-07       6.957561385593e-07       5.029497491536e-10       1.676438268699e-10       5.697620130165e-08       8.852592401118e-07       3.657773450832e-01       9.635165812714e-01 
       2.726632911346e+00       2.384128008120e+00       7.952093932834e+03       9.316992604367e-04       5.770696146068e+03       1.548501363925e+03       2.150526617932e+04       1.027859257027e+03       5.306956553348e-10       1.287497639650e-07       6.813177690672e-07       4.890819091652e-10       1.630212981032e-10       5.697620130165e-08       8.680635118984e-07       3.682482973776e-01       9.628045602065e-01 
       2.700673903847e+00       2.408718524945e+00       7.980092699697e+03       9.226184018225e-04       5.742697379205e+03       1.551797734255e+03       2.125185032892e+04       1.029052289037e+03       5.160625479716e-10       1.260779240032e-07       6.671789311692e-07       4.755963594500e-10       1.585261982541e-10       5.697620130165e-08       8.512247153815e-07       3.707340956677e-01       9.620788050133e-01 
       2.674895545596e+00       2.433551073983e+00       8.008170090389e+03       9.136385722502e-04       5.714619988514e+03       1.555042835262e+03       2.100063154056e+04       1.030244519665e+03       5.018328295405e-10       1.234615128212e-07       6.533334111886e-07       4.624825623848e-10       1.541550147979e-10       5.697620130165e-08       8.347354407033e-07       3.732347794813e-01       9.613390855181e-01 
       2.649296577481e+00       2.458627693748e+00       8.036325938445e+03       9.047587699911e-04       5.686464140457e+03       1.558235681788e+03       2.075159412574e+04       1.031435932876e+03       4.879953808157e-10       1.208993805694e-07       6.397751243531e-07       4.497302708066e-10       1.499043320296e-10       5.697620130165e-08       8.185884318758e-07       3.757503870596e-01       9.605851688925e-01 
       2.623875749152e+00       2.483950429730e+00       8.064560067685e+03       8.959780039625e-04       5.658230011218e+03       1.561375279641e+03       2.050472252078e+04       1.032626512372e+03       4.745393890633e-10       1.183904012523e-07       6.264981121215e-07       4.373295200068e-10       1.457708283955e-10       5.697620130165e-08       8.027765835845e-07       3.782809553165e-01       9.598168196731e-01 
       2.598631818966e+00       2.509521334088e+00       8.092872292016e+03       8.872952936080e-04       5.629917786887e+03       1.564460625623e+03       2.026000128605e+04       1.033816241588e+03       4.614543395936e-10       1.159334722334e-07       6.134965395644e-07       4.252706199449e-10       1.417512738977e-10       5.697620130165e-08       7.872929380589e-07       3.808265197957e-01       9.590337997854e-01 
       2.573563553917e+00       2.535342465346e+00       8.121262415253e+03       8.787096687801e-04       5.601527663650e+03       1.567490707563e+03       2.001741510508e+04       1.035005103687e+03       4.487300075453e-10       1.135275137509e-07       6.007646927998e-07       4.135441476783e-10       1.378425275708e-10       5.697620130165e-08       7.721306820076e-07       3.833871146289e-01       9.582358685686e-01 
       2.548669729587e+00       2.561415888065e+00       8.149730230922e+03       8.702201696222e-04       5.573059847981e+03       1.570464504351e+03       1.977694878371e+04       1.036193081557e+03       4.363564498970e-10       1.111714684430e-07       5.882969764828e-07       4.021409399993e-10       1.340415350274e-10       5.697620130165e-08       7.572831436173e-07       3.859627724912e-01       9.574227828052e-01 
       2.523949130077e+00       2.587743672516e+00       8.178275522072e+03       8.618258464530e-04       5.544514556830e+03       1.573380985982e+03       1.953858724924e+04       1.037380157810e+03       4.243239976986e-10       1.088643008832e-07       5.760879113456e-07       3.910520862765e-10       1.303453260720e-10       5.697620130165e-08       7.427437896145e-07       3.885535245578e-01       9.565942967515e-01 
       2.499400547956e+00       2.614327894328e+00       8.206898061083e+03       8.535257596507e-04       5.515892017820e+03       1.576239113594e+03       1.930231554962e+04       1.038566314779e+03       4.126232485162e-10       1.066049971256e-07       5.641321317901e-07       3.802689214922e-10       1.267510123801e-10       5.697620130165e-08       7.285062223874e-07       3.911594004588e-01       9.557501621729e-01 
       2.475022784195e+00       2.641170634140e+00       8.235597609467e+03       8.453189795388e-04       5.487192469436e+03       1.579037839519e+03       1.906811885255e+04       1.039751534513e+03       4.012450590866e-10       1.043925642587e-07       5.524243835296e-07       3.697830194723e-10       1.232557852416e-10       5.697620130165e-08       7.145641771685e-07       3.937804282333e-01       9.548901283816e-01 
       2.450814648115e+00       2.668273977226e+00       8.264373917675e+03       8.372045862722e-04       5.458416161228e+03       1.581776107334e+03       1.883598244467e+04       1.040935798776e+03       3.901805381732e-10       1.022260299694e-07       5.409595212797e-07       3.595861863032e-10       1.198569133663e-10       5.697620130165e-08       7.009115192753e-07       3.964166342836e-01       9.540139422773e-01 
       2.426774957326e+00       2.695640013119e+00       8.293226724901e+03       8.291816697251e-04       5.429563354001e+03       1.584452851914e+03       1.860589173071e+04       1.042119089042e+03       3.794210396187e-10       1.001044421158e-07       5.297325064971e-07       3.496704539296e-10       1.165517407500e-10       5.697620130165e-08       6.875422414081e-07       3.990680433283e-01       9.531213483916e-01 
