# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.414619682654e+06       3.774427040347e-10       3.274772267487e-01       4.322317168897e+06       1.419278858122e+04       1.003292879515e-02       2.007741227153e+10       1.890464180906e-01       1.101892141407e+13       7.042333805027e+09       3.726660934596e+10       7.619195351320e+12       2.539731783773e+12       3.667546103802e-08       1.868242570854e+13       2.051010236009e-04       5.844948350513e-02 
       1.404786131917e+06       3.827432995400e-10       3.297682073480e-01       4.262469366560e+06       1.419278629024e+04       1.010315795737e-02       1.993784354657e+10       1.903687983540e-01       1.071571497523e+13       6.896490740305e+09       3.649483727873e+10       7.409538797609e+12       2.469846265870e+12       3.667546103802e-08       1.816864510086e+13       2.051846653946e-04       5.845006956477e-02 
       1.395020937541e+06       3.881183188044e-10       3.320752057280e-01       4.203450472693e+06       1.419278398324e+04       1.017387870491e-02       1.979924501140e+10       1.917004220233e-01       1.042085182596e+13       6.753668005401e+09       3.573904818739e+10       7.205651334235e+12       2.401883778078e+12       3.667546103802e-08       1.766899587639e+13       2.052683422613e-04       5.845082558505e-02 
       1.385323624359e+06       3.935688064716e-10       3.343983337454e-01       4.145249005000e+06       1.419278166011e+04       1.024509447862e-02       1.966160992190e+10       1.930413536162e-01       1.013410238528e+13       6.613803050999e+09       3.499891107359e+10       7.007374214057e+12       2.335791404686e+12       3.667546103802e-08       1.718308931346e+13       2.053520544601e-04       5.845175261329e-02 
       1.375693720503e+06       3.990958218414e-10       3.367377040358e-01       4.087853640253e+06       1.419277932074e+04       1.031680874340e-02       1.952493158081e+10       1.943916580998e-01       9.855243389556e+12       6.476834623143e+09       3.427410179375e+10       6.814553058155e+12       2.271517686052e+12       3.667546103802e-08       1.671054738413e+13       2.054358022524e-04       5.845285170417e-02 
       1.366130757391e+06       4.047004390758e-10       3.390934300223e-01       4.031253212086e+06       1.419277696501e+04       1.038902498842e-02       1.938920333747e+10       1.957514008931e-01       9.584057718677e+12       6.342702736411e+09       3.356430291711e+10       6.627037735624e+12       2.209012578541e+12       3.667546103802e-08       1.625100245995e+13       2.055195859014e-04       5.845412391972e-02 
       1.356634269693e+06       4.103837474071e-10       3.414656259120e-01       3.975436708828e+06       1.419277459282e+04       1.046174672728e-02       1.925441858742e+10       1.971206478705e-01       9.320334226973e+12       6.211348647645e+09       3.286920358675e+10       6.444682246686e+12       2.148227415562e+12       3.667546103802e-08       1.580409702589e+13       2.056034056720e-04       5.845557032941e-02 
       1.347203795316e+06       4.161468513489e-10       3.438544067139e-01       3.920393271352e+06       1.419277220404e+04       1.053497749814e-02       1.912057077211e+10       1.984994653647e-01       9.063867578835e+12       6.082714830221e+09       3.218849938338e+10       6.267344609015e+12       2.089114869672e+12       3.667546103802e-08       1.536948340206e+13       2.056872618314e-04       5.845719201020e-02 
       1.337838875380e+06       4.219908709110e-10       3.462598882343e-01       3.866112190970e+06       1.419276979856e+04       1.060872086394e-02       1.898765337860e+10       1.998879201701e-01       8.814458088840e+12       5.956744948862e+09       3.152189219208e+10       6.094886747184e+12       2.031628915728e+12       3.667546103802e-08       1.494682347317e+13       2.057711546486e-04       5.845899004655e-02 
       1.328539054192e+06       4.279169418160e-10       3.486821870865e-01       3.812582907341e+06       1.419276737626e+04       1.068298041257e-02       1.885565993919e+10       2.012860795456e-01       8.571911566273e+12       5.833383834959e+09       3.086909007171e+10       5.927174385169e+12       1.975724795056e+12       3.667546103802e-08       1.453578842535e+13       2.058550843945e-04       5.846096553053e-02 
       1.319303879231e+06       4.339262157201e-10       3.511214206992e-01       3.759795006421e+06       1.419276493702e+04       1.075775975702e-02       1.872458403119e+10       2.026940112185e-01       8.336039163932e+12       5.712577462414e+09       3.022980712705e+10       5.764076941790e+12       1.921358980597e+12       3.667546103802e-08       1.413605849031e+13       2.059390513422e-04       5.846311956182e-02 
       1.310132901116e+06       4.400198604360e-10       3.535777073157e-01       3.707738218436e+06       1.419276248074e+04       1.083306253555e-02       1.859441927650e+10       2.041117833869e-01       8.106657231091e+12       5.594272923979e+09       2.960376338363e+10       5.605467429053e+12       1.868489143018e+12       3.667546103802e-08       1.374732269645e+13       2.060230557667e-04       5.846545324778e-02 
       1.301025673595e+06       4.461990601598e-10       3.560511660035e-01       3.656402415879e+06       1.419276000728e+04       1.090889241191e-02       1.846515934140e+10       2.055394647236e-01       7.883587170508e+12       5.478418408082e+09       2.899068466507e+10       5.451222353265e+12       1.817074117755e+12       3.667546103802e-08       1.336927862685e+13       2.061070979449e-04       5.846796770349e-02 
       1.291981753515e+06       4.524650157006e-10       3.585419166593e-01       3.605777611544e+06       1.419275751653e+04       1.098525307548e-02       1.833679793618e+10       2.069771243792e-01       7.666655299372e+12       5.364963176142e+09       2.839030247302e+10       5.301221618892e+12       1.767073872964e+12       3.667546103802e-08       1.300163218391e+13       2.061911781561e-04       5.847066405183e-02 
       1.283000700805e+06       4.588189447131e-10       3.610500800150e-01       3.555853956580e+06       1.419275500836e+04       1.106214824147e-02       1.820932881485e+10       2.084248319852e-01       7.455692714071e+12       5.253857540342e+09       2.780235386960e+10       5.155348435045e+12       1.718449478348e+12       3.667546103802e-08       1.264409736053e+13       2.062752966812e-04       5.847354342350e-02 
       1.274082078453e+06       4.652620819342e-10       3.635757776447e-01       3.506621738575e+06       1.419275248267e+04       1.113958165107e-02       1.808274577483e+10       2.098826576576e-01       7.250535158687e+12       5.145052841872e+09       2.722658136220e+10       5.013489224553e+12       1.671163074851e+12       3.667546103802e-08       1.229639601744e+13       2.063594538036e-04       5.847660695708e-02 
       1.265225452482e+06       4.717956794221e-10       3.661191319643e-01       3.458071379664e+06       1.419274993931e+04       1.121755707168e-02       1.795704265668e+10       2.113506720001e-01       7.051022897101e+12       5.038501429618e+09       2.666273279074e+10       4.875533535527e+12       1.625177845176e+12       3.667546103802e-08       1.195825766685e+13       2.064436498084e-04       5.847985579909e-02 
       1.256430391937e+06       4.784210067992e-10       3.686802662487e-01       3.410193434667e+06       1.419274737818e+04       1.129607829704e-02       1.783221334377e+10       2.128289461075e-01       6.857000588627e+12       4.934156639293e+09       2.611056121722e+10       4.741373955362e+12       1.580457985121e+12       3.667546103802e-08       1.162941926185e+13       2.065278849832e-04       5.848329110403e-02 
       1.247696468853e+06       4.851393514986e-10       3.712593046275e-01       3.362978589252e+06       1.419274479914e+04       1.137514914748e-02       1.770825176197e+10       2.143175515690e-01       6.668317167062e+12       4.831972773000e+09       2.556982481761e+10       4.610906027111e+12       1.536968675704e+12       3.667546103802e-08       1.130962499176e+13       2.066121596173e-04       5.848691403445e-02 
       1.239023258245e+06       4.919520190132e-10       3.738563720926e-01       3.316417658117e+06       1.419274220207e+04       1.145477347004e-02       1.758515187938e+10       2.158165604720e-01       6.484825723067e+12       4.731905079219e+09       2.504028677589e+10       4.484028168149e+12       1.494676056050e+12       3.667546103802e-08       1.099862608307e+13       2.066964740025e-04       5.849072576098e-02 
       1.230410338078e+06       4.988603331494e-10       3.764715945108e-01       3.270501583210e+06       1.419273958685e+04       1.153495513867e-02       1.746290770605e+10       2.173260454051e-01       6.306383389781e+12       4.633909733209e+09       2.452171518036e+10       4.360641591081e+12       1.453547197027e+12       3.667546103802e-08       1.069618060578e+13       2.067808284325e-04       5.849472746240e-02 
       1.221857289254e+06       5.058656362834e-10       3.791050986219e-01       3.225221431958e+06       1.419273695335e+04       1.161569805448e-02       1.734151329365e+10       2.188460794615e-01       6.132851231587e+12       4.537943817812e+09       2.401388292211e+10       4.240650226833e+12       1.413550075611e+12       3.667546103802e-08       1.040205328516e+13       2.068652232033e-04       5.849892032570e-02 
       1.213363695587e+06       5.129692896219e-10       3.817570120500e-01       3.180568395535e+06       1.419273430143e+04       1.169700614584e-02       1.722096273521e+10       2.203767362430e-01       5.964094135934e+12       4.443965304664e+09       2.351656759548e+10       4.123960649843e+12       1.374653549948e+12       3.667546103802e-08       1.011601531868e+13       2.069496586130e-04       5.850330554610e-02 
       1.204929143783e+06       5.201726734657e-10       3.844274633066e-01       3.136533787146e+06       1.419273163098e+04       1.177888336864e-02       1.710125016479e+10       2.219180898631e-01       5.799980708145e+12       4.351933035778e+09       2.302955140075e+10       4.010482005326e+12       1.336827335109e+12       3.667546103802e-08       9.837844197908e+12       2.070341349620e-04       5.850788432715e-02 
       1.196553223422e+06       5.274771874773e-10       3.871165817982e-01       3.093109040333e+06       1.419272894186e+04       1.186133370644e-02       1.698236975727e+10       2.234702149508e-01       5.640383169103e+12       4.261806705531e+09       2.255262104867e+10       3.900125938534e+12       1.300041979511e+12       3.667546103802e-08       9.567323535391e+12       2.071186525528e-04       5.851265788075e-02 
       1.188235526938e+06       5.348842509527e-10       3.898244978318e-01       3.050285707313e+06       1.419272623395e+04       1.194436117069e-02       1.686431572800e+10       2.250331866538e-01       5.485177255770e+12       4.173546843003e+09       2.208556766710e+10       3.792806525960e+12       1.264268841987e+12       3.667546103802e-08       9.304242896240e+12       2.072032116902e-04       5.851762742721e-02 
       1.179975649596e+06       5.423953030961e-10       3.925513426220e-01       3.008055457331e+06       1.419272350710e+04       1.202796980090e-02       1.674708233255e+10       2.266070806424e-01       5.334242124434e+12       4.087114794694e+09       2.162818670953e+10       3.688440208440e+12       1.229480069480e+12       3.667546103802e-08       9.048397634378e+12       2.072878126812e-04       5.852279419532e-02 
