# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       3.527782078907e+06       5.383628126458e-11       1.164684123814e-01       3.029528432578e+07       1.330048977789e+04       3.770211909403e-03       4.692124277961e+10       6.723983854820e-02       4.261736195665e+14       1.092200106893e+11       5.779702558565e+11       1.961297909654e+14       6.537659698847e+13       8.111013765352e-08       2.948136515814e+14       9.178042523798e+14       2.840222466242e-04       5.925402942615e-02 
       3.503259225199e+06       5.459253278413e-11       1.172835386333e-01       2.987564029418e+07       1.330048896276e+04       3.796603194673e-03       4.659507395894e+10       6.771040652884e-02       4.144466800582e+14       1.069581274961e+11       5.660008264484e+11       1.907329243157e+14       6.357764143858e+13       8.111013765352e-08       2.867013196594e+14       8.925538829874e+14       2.841396502339e-04       5.923725110298e-02 
       3.478906838200e+06       5.535940688562e-11       1.181043686247e-01       2.946180962146e+07       1.330048814193e+04       3.823179216157e-03       4.627117244885e+10       6.818426692803e-02       4.030424284409e+14       1.047430865744e+11       5.542792768883e+11       1.854845621855e+14       6.182818739518e+13       8.111013765352e-08       2.788122131815e+14       8.679982261714e+14       2.842570691727e-04       5.922054056628e-02 
       3.454723732938e+06       5.613705276351e-11       1.189309422534e-01       2.905371177102e+07       1.330048731536e+04       3.849941266969e-03       4.594952248849e+10       6.866144277084e-02       3.919519853773e+14       1.025739178485e+11       5.428004737317e+11       1.803806182061e+14       6.012687273537e+13       8.111013765352e-08       2.711401896983e+14       8.441181676733e+14       2.843745035542e-04       5.920389813322e-02 
       3.430708732678e+06       5.692562170742e-11       1.197632996918e-01       2.865126732199e+07       1.330048648300e+04       3.876890649276e-03       4.563010842658e+10       6.914195724321e-02       3.811667158611e+14       1.004496713326e+11       5.315593898445e+11       1.754171184525e+14       5.847237281750e+13       8.111013765352e-08       2.636792757811e+14       8.208951191559e+14       2.844919534930e-04       5.918732412335e-02 
       3.406860668865e+06       5.772526713151e-11       1.206014813979e-01       2.825439795382e+07       1.330048564482e+04       3.904028674358e-03       4.531291472061e+10       6.962583369306e-02       3.706782224937e+14       9.836941671427e+10       5.205511022018e+11       1.705901983494e+14       5.686339944980e+13       8.111013765352e-08       2.564236623708e+14       7.983110037329e+14       2.846094191043e-04       5.917081885869e-02 
       3.383178381066e+06       5.853614460434e-11       1.214455281097e-01       2.786302643102e+07       1.330048480077e+04       3.931356662673e-03       4.499792593615e+10       7.011309563143e-02       3.604783389460e+14       9.633224294746e+10       5.097707897317e+11       1.658960996623e+14       5.529869988743e+13       8.111013765352e-08       2.493677002550e+14       7.763482418959e+14       2.847269005045e-04       5.915438266368e-02 
       3.359660716917e+06       5.935841187908e-11       1.222954808509e-01       2.747707658812e+07       1.330048395082e+04       3.958875943922e-03       4.468512674603e+10       7.060376673362e-02       3.505591235999e+14       9.433725785329e+10       4.992137312034e+11       1.613311675711e+14       5.377705585703e+13       8.111013765352e-08       2.425058956694e+14       7.549897378294e+14       2.848443978106e-04       5.913801586525e-02 
       3.336306532062e+06       6.019222892423e-11       1.231513809289e-01       2.709647331483e+07       1.330048309492e+04       3.986587857115e-03       4.437450192964e+10       7.109787084033e-02       3.409128533653e+14       9.238358772938e+10       4.888753031603e+11       1.568918478248e+14       5.229728260826e+13       8.111013765352e-08       2.358329060205e+14       7.342188661015e+14       2.849619111406e-04       5.912171879278e-02 
       3.313114690101e+06       6.103775795467e-11       1.240132699459e-01       2.672114254147e+07       1.330048223303e+04       4.014493750632e-03       4.406603637216e+10       7.159543195882e-02       3.315320176668e+14       9.047037696721e+10       4.787509778948e+11       1.525746839738e+14       5.085822799127e+13       8.111013765352e-08       2.293435357259e+14       7.140194587214e+14       2.850794406133e-04       5.910549177819e-02 
       3.290084062533e+06       6.189516346327e-11       1.248811897876e-01       2.635101122449e+07       1.330048136511e+04       4.042594982292e-03       4.375971506384e+10       7.209647426406e-02       3.224093125958e+14       8.859678767738e+10       4.688363214653e+11       1.483763146791e+14       4.945877155970e+13       8.111013765352e-08       2.230327321689e+14       6.943757925530e+14       2.851969863484e-04       5.908933515588e-02 
       3.267213528702e+06       6.276461225278e-11       1.257551826402e-01       2.598600733231e+07       1.330048049112e+04       4.070892919420e-03       4.345552309929e+10       7.260102209992e-02       3.135376352241e+14       8.676199932270e+10       4.591269917545e+11       1.442934710948e+14       4.809782369828e+13       8.111013765352e-08       2.168955817646e+14       6.752725770747e+14       2.853145484665e-04       5.907324926279e-02 
       3.244501975742e+06       6.364627346834e-11       1.266352909770e-01       2.562605983127e+07       1.330047961101e+04       4.099388938908e-03       4.315344567671e+10       7.310909998032e-02       3.049100780730e+14       8.496520835880e+10       4.496187365678e+11       1.403229743234e+14       4.677432477445e+13       8.111013765352e-08       2.109273061343e+14       6.566949424757e+14       2.854321270890e-04       5.905723443843e-02 
       3.221948298522e+06       6.454031863031e-11       1.275215575733e-01       2.527109867181e+07       1.330047872474e+04       4.128084427288e-03       4.285346809719e+10       7.362073259043e-02       2.965199237357e+14       8.320562788226e+10       4.403073917711e+11       1.364617329400e+14       4.548724431335e+13       8.111013765352e-08       2.051232583849e+14       6.386284280803e+14       2.855497223385e-04       5.904129102486e-02 
       3.199551399596e+06       6.544692166766e-11       1.284140255011e-01       2.492105477484e+07       1.330047783227e+04       4.156980780798e-03       4.255557576402e+10       7.413594478788e-02       2.883606396467e+14       8.148248728593e+10       4.311888794669e+11       1.327067405864e+14       4.423558019546e+13       8.111013765352e-08       1.994789194908e+14       6.210589710906e+14       2.856673343380e-04       5.902541936671e-02 
       3.177310189142e+06       6.636625895177e-11       1.293127381359e-01       2.457586001829e+07       1.330047693356e+04       4.186079405446e-03       4.225975418193e+10       7.465476160393e-02       2.804258729959e+14       7.979503192149e+10       4.222592062085e+11       1.290550736292e+14       4.301835787641e+13       8.111013765352e-08       1.939898947755e+14       6.039728956388e+14       2.857849632119e-04       5.900961981125e-02 
       3.155223584919e+06       6.729850933068e-11       1.302177391535e-01       2.423544722386e+07       1.330047602856e+04       4.215381717084e-03       4.196598895643e+10       7.517720824470e-02       2.727094457821e+14       7.814252276894e+10       4.135144612513e+11       1.255038888844e+14       4.183462962813e+13       8.111013765352e-08       1.886519104902e+14       5.873569021407e+14       2.859026090852e-04       5.899389270834e-02 
       3.133290512204e+06       6.824385416393e-11       1.311290725371e-01       2.389975014393e+07       1.330047511723e+04       4.244889141474e-03       4.167426579309e+10       7.570331009237e-02       2.652053500028e+14       7.652423611292e+10       4.049508148395e+11       1.220504214031e+14       4.068347380103e+13       8.111013765352e-08       1.834608104856e+14       5.711980569424e+14       2.860202720840e-04       5.897823841048e-02 
       3.111509903749e+06       6.920247735779e-11       1.320467825735e-01       2.356870344868e+07       1.330047419952e+04       4.274603114355e-03       4.138457049683e+10       7.623309270646e-02       2.579077429767e+14       7.493946322580e+10       3.965645165297e+11       1.186919823189e+14       3.956399410631e+13       8.111013765352e-08       1.784125529765e+14       5.554837822519e+14       2.861379523352e-04       5.896265727283e-02 
       3.089880699722e+06       7.017456540097e-11       1.329709138645e-01       2.324224271336e+07       1.330047327539e+04       4.304525081520e-03       4.109688897126e+10       7.676658182499e-02       2.508109427941e+14       7.338751005729e+10       3.883518935477e+11       1.154259567547e+14       3.847531891822e+13       8.111013765352e-08       1.735032073945e+14       5.402018463469e+14       2.862556499667e-04       5.894714965324e-02 
       3.068401847660e+06       7.116030740096e-11       1.339015113172e-01       2.292030440578e+07       1.330047234479e+04       4.334656498878e-03       4.081120721798e+10       7.730380336578e-02       2.439094238935e+14       7.186769693045e+10       3.803093491803e+11       1.122498017859e+14       3.741660059530e+13       8.111013765352e-08       1.687289513281e+14       5.253403540536e+14       2.863733651075e-04       5.893171591223e-02 
       3.047072302415e+06       7.215989512070e-11       1.348386201607e-01       2.260282587390e+07       1.330047140768e+04       4.364998832531e-03       4.052751133588e+10       7.784478342769e-02       2.371978127588e+14       7.037935824403e+10       3.724333612001e+11       1.091610444615e+14       3.638701482052e+13       8.111013765352e-08       1.640860675461e+14       5.108877374858e+14       2.864910978872e-04       5.891635641302e-02 
       3.025891026105e+06       7.317352301596e-11       1.357822859318e-01       2.228974533368e+07       1.330047046401e+04       4.395553558841e-03       4.024578752050e+10       7.838954829187e-02       2.306708837361e+14       6.892184218102e+10       3.647204803229e+11       1.061572798781e+14       3.538575995936e+13       8.111013765352e-08       1.595709411036e+14       4.968327470403e+14       2.866088484367e-04       5.890107152160e-02 
       3.004856988060e+06       7.420138827306e-11       1.367325544907e-01       2.198100185703e+07       1.330046951375e+04       4.426322164506e-03       3.996602206333e+10       7.893812442303e-02       2.243235549647e+14       6.749451042312e+10       3.571673286971e+11       1.032361693072e+14       3.441205643575e+13       8.111013765352e-08       1.551800565275e+14       4.831644426385e+14       2.867266168877e-04       5.888586160665e-02 
       2.983969164779e+06       7.524369084724e-11       1.376894720179e-01       2.167653535994e+07       1.330046855683e+04       4.457306146629e-03       3.968820135116e+10       7.949053847074e-02       2.181508844203e+14       6.609673787125e+10       3.497705984245e+11       1.003954383751e+14       3.346514612503e+13       8.111013765352e-08       1.509099950792e+14       4.698721852109e+14       2.868444033729e-04       5.887072703967e-02 
